domain,timestamp,resource,response_code,response_length
quest.oscs.montana.edu,[27/Jul/1995:15:32:54-0600],/cusi/cusi.html ,200,12039.0
test.hpcc.k12.va.us,[27/Jul/1995:15:36:48-0600],/~lowey/webville/icons/letter_32.gif,200,149.0
edu248.usask.ca,[27/Jul/1995:15:39:59-0600],/dcs/courses/cai/html/char_lesson/special.html ,200,1551.0
freenet.carleton.ca,[27/Jul/1995:15:44:39-0600],/~scottp/free.html,200,6034.0
ma00017894.marh.gov.bc.ca,[27/Jul/1995:15:51:32-0600],/cgi-bin/cusi?query=Kenroy+Harrison&service=gopher%3A%2F%2Fds.internic.net%3A4320%2F7netfind%2520dblookup%3F_cusi-search-term-here_ ,302,172.0
acs4.acs.ucalgary.ca,[27/Jul/1995:15:58:49-0600],/archives/menu.html ,200,2687.0
gp108005.usask.ca,[27/Jul/1995:16:03:06-0600],/ ,304,0.0
gaul_mac2.rockefeller.edu,[27/Jul/1995:16:07:35-0600],/~macpherc/images/baslope.jpg,200,15648.0
ccn.cs.dal.ca,[27/Jul/1995:16:12:36-0600],/~scottp/freewww.html,200,4635.0
igw.merck.com,[27/Jul/1995:16:19:10-0600],/cgi-bin/hytelnet?file=US168 ,200,414.0
198.146.65.125,[27/Jul/1995:16:26:31-0600],/~lowey/encyclopedia/atlas.html,200,691.0
explorer.sasknet.sk.ca,[27/Jul/1995:16:34:42-0600],/ ,200,3400.0
broadway.sfn.saskatoon.sk.ca,[27/Jul/1995:16:40:22-0600],/~scottp/freewww.html,200,4635.0
192.139.11.153,[27/Jul/1995:16:46:51-0600],/ ,200,3400.0
rb2.usask.ca,[27/Jul/1995:16:56:47-0600],/images/logo.gif ,200,2273.0
152.146.15.27,[27/Jul/1995:17:03:26-0600],/dcs/courses/cai/html/introduction_lesson/index.html ,200,1427.0
www-c2.proxy.aol.com,[27/Jul/1995:17:08:48-0600],/~turner/friendlet,200,2154.0
broadway.sfn.saskatoon.sk.ca,[27/Jul/1995:17:21:57-0600],/ ,200,3400.0
198.11.63.116,[27/Jul/1995:17:31:45-0600],/~friesend/tolkien/rootpage.html,200,461.0
ys121.steact128.yorku.ca,[27/Jul/1995:17:45:35-0600],/~lowey/Saskatoon/Saskatoon.gif,200,27583.0
piweba1y.prodigy.com,[27/Jul/1995:17:58:47-0600],/~turner/duesouth.html,200,1779.0
viper.renc.igs.net,[27/Jul/1995:18:06:52-0600],/cgi-bin/hytelnet?file=TELNET ,200,6904.0
llions0.llion.org,[27/Jul/1995:18:25:31-0600],/~scottp/freetel.html,200,5861.0
access4.digex.net,[27/Jul/1995:18:32:08-0600],/~scottp/iii.html,200,25753.0
edc7126.edc.gov.ab.ca,[27/Jul/1995:18:39:44-0600],/~dougallg/,200,1347.0
205.199.120.107,[27/Jul/1995:18:46:34-0600],/history/ ,200,6296.0
129.94.208.16,[27/Jul/1995:18:54:46-0600],/~turner/duesouth.html,200,1779.0
ag5884.usask.ca,[27/Jul/1995:19:10:22-0600],/images/logo.gif ,200,2273.0
cad69.cadvision.com,[27/Jul/1995:19:17:00-0600],/~lowey/encyclopedia/icons/kevhead.gif,200,1667.0
eng25.usask.ca,[27/Jul/1995:19:32:55-0600],/ ,200,3400.0
freenet.buffalo.edu,[27/Jul/1995:19:43:43-0600],/~scottp/free.html/,200,6035.0
edmund15.nbnet.nb.ca,[27/Jul/1995:19:50:48-0600],/~ladd/images/new1.gif,200,116.0
cosmos.ipc.chiba-u.ac.jp,[27/Jul/1995:19:54:39-0600],/~macphed/finite/fe_resources/node38.html,200,1532.0
remote1-line25.cis.yale.edu,[27/Jul/1995:20:05:46-0600],/~keele/images/textgrey.gif,200,24574.0
lib439.usask.ca,[27/Jul/1995:20:14:57-0600],/~scottp/output.gif,200,528.0
bos1e.delphi.com,[27/Jul/1995:20:23:05-0600],/cgi-bin/hytelnet?file=TELNET ,200,6904.0
ix-nyc13-25.ix.netcom.com,[27/Jul/1995:20:33:16-0600],/~scottp/publish.html,200,271.0
llions0.llion.org,[27/Jul/1995:20:46:00-0600],/~scottp/free.html,200,6035.0
broadway.sfn.saskatoon.sk.ca,[27/Jul/1995:20:50:42-0600],/~scottp/freetel.html,200,5861.0
artsnew21.usask.ca,[27/Jul/1995:21:03:19-0600],/search.html ,200,1786.0
slip8-189.beta.delphi.com,[27/Jul/1995:21:12:29-0600],/cgi-bin/hytelnet ,200,1518.0
slip59.dialup.mcgill.ca,[27/Jul/1995:21:16:42-0600],/~lowey/webville/help/help_taxi.html,200,469.0
acme.freenet.columbus.oh.us,[27/Jul/1995:21:25:12-0600],/~scottp/freegop.html,200,4611.0
ix-dc15-17.ix.netcom.com,[27/Jul/1995:21:33:33-0600],/~scottp/publish.html,200,271.0
link086.txdirect.net,[27/Jul/1995:21:46:17-0600],/~keele/images/karate/icon/ko_kutsu.gif,200,223.0
scooter.pa-x.dec.com,[27/Jul/1995:21:57:37-0600],/~scottp/freegop.html,200,4611.0
jcooke.usask.ca,[27/Jul/1995:22:07:27-0600],/search/index.shtml ,200,1107.0
martb.interlog.com,[27/Jul/1995:22:13:22-0600],/~macpherc/images/tspbadge.gif,200,3282.0
lking.macon.com,[27/Jul/1995:22:20:00-0600],/~scottp/freewww.html,200,4635.0
artsnew21.usask.ca,[27/Jul/1995:22:28:34-0600],/ ,200,3400.0
128.233.13.41,[27/Jul/1995:22:35:11-0600],/ ,304,0.0
piweba1y.prodigy.com,[27/Jul/1995:22:42:57-0600],/~ladd/uc_davis_hsl.html,200,1364.0
snoopy.usask.ca,[27/Jul/1995:22:53:45-0600],/ ,200,3400.0
apl2.unibw-hamburg.de,[27/Jul/1995:23:06:26-0600],/~macphed/finite/fe_resources/node104.html,200,1465.0
freenet.buffalo.edu,[27/Jul/1995:23:20:28-0600],/~scottp/free.html/,200,6035.0
geol23.usask.ca,[27/Jul/1995:23:33:23-0600],/images/logo.gif ,200,2273.0
pyrite.rdrop.com,[27/Jul/1995:23:46:54-0600],/~ladd/feb95.html,200,22918.0
freenet.buffalo.edu,[27/Jul/1995:23:57:27-0600],/~scottp/free.html/,200,6035.0
duke.usask.ca,[28/Jul/1995:00:10:03-0600],/ ,304,0.0
157.110.54.11,[28/Jul/1995:00:27:55-0600],/~scottp/iii.html,200,25753.0
www-c5.proxy.aol.com,[28/Jul/1995:00:42:53-0600],/~macphed/finite/fe_resources/node41.html,200,1859.0
anfi.pacit.tas.gov.au,[28/Jul/1995:01:07:07-0600],/images/logo.gif ,200,2273.0
scooter.pa-x.dec.com,[28/Jul/1995:01:25:22-0600],/~haroldb/altindex.html,200,8167.0
herald.usask.ca,[28/Jul/1995:01:31:48-0600],/~card/ps.html,200,7238.0
ciba-gw.chbs.ciba.com,[28/Jul/1995:01:58:34-0600],/cgi-bin/hytelnet?file=SITES1B ,200,1744.0
wilquem.fpms.ac.be,[28/Jul/1995:02:09:02-0600],/~macphed/finite/fe_resources/node54.html,200,1502.0
anumsun6.univ-st-etienne.fr,[28/Jul/1995:02:32:10-0600],/~macphed/finite/fe_resources/node64.html,200,2042.0
pc425.ser.man.ac.uk,[28/Jul/1995:02:59:47-0600],/cgi-bin/hytelnet ,200,1518.0
vah.ef.tuke.sk,[28/Jul/1995:03:25:18-0600],/cgi-bin/hytelnet?file=SITES1B ,200,1744.0
anumsun6.univ-st-etienne.fr,[28/Jul/1995:03:38:45-0600],/~macphed/finite/fe_resources/node57.html,200,1879.0
cal024011.student.utwente.nl,[28/Jul/1995:03:53:00-0600],/~keele/images/mailto.gif,200,1044.0
www.usq.edu.au,[28/Jul/1995:04:04:53-0600],/cgi-bin/hytelnet?file=NAS005 ,200,743.0
cad64.cadvision.com,[28/Jul/1995:04:27:11-0600],/~lowey/encyclopedia/t/index.html,200,918.0
electra.usask.ca,[28/Jul/1995:04:39:47-0600],/~thackert/pofp.htm,200,1112.0
cap1.capaccess.org,[28/Jul/1995:04:55:24-0600],/~scottp/freegop.html,200,4611.0
dd07-021.compuserve.com,[28/Jul/1995:05:07:31-0600],/~macpherc/hibs/hibs.html,200,6239.0
clark.netkonect.co.uk,[28/Jul/1995:05:22:52-0600],/cgi-bin/hytelnet?file=OTH000 ,200,11394.0
crclrc.demon.co.uk,[28/Jul/1995:05:34:17-0600],/~macpherc/images/caution.gif,200,173.0
aa17.pclib.jyu.fi,[28/Jul/1995:05:45:03-0600],/cgi-bin/hytelnet?file=SITES1A ,200,554.0
ai034.du.pipex.com,[28/Jul/1995:05:54:35-0600],/cgi-bin/hytelnet?file=SITES2 ,200,1091.0
news.ti.com,[28/Jul/1995:06:07:23-0600],/~keele/images/lefarrow.gif,200,1289.0
poppy.hensa.ac.uk,[28/Jul/1995:06:16:31-0600],/~macpherc/images/greenbal.gif,200,334.0
ai090.du.pipex.com,[28/Jul/1995:06:19:58-0600],/cgi-bin/hytelnet?file=DIR061 ,200,1147.0
macbob.dac.pace.edu,[28/Jul/1995:06:31:25-0600],/~lowey/webville/icons/help_32.gif,200,214.0
cadsta14.cadlab.vt.edu,[28/Jul/1995:06:48:34-0600],/~macphed/finite/fe_resources/node1.html,200,10309.0
bsmcha1.biochem.ucl.ac.uk,[28/Jul/1995:06:55:16-0600],/images/logo.gif ,200,2273.0
bsmcha1.biochem.ucl.ac.uk,[28/Jul/1995:07:01:10-0600],/chemistry/bader.htm ,200,804.0
imi-cabi.demon.co.uk,[28/Jul/1995:07:10:33-0600],/~macpherc/images/tspbadge.gif,200,3282.0
193.50.217.168,[28/Jul/1995:07:18:10-0600],/ ,200,3400.0
205.210.246.3,[28/Jul/1995:07:28:41-0600],/ ,200,3400.0
www.oma.org,[28/Jul/1995:07:33:52-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
bos1f.delphi.com,[28/Jul/1995:07:38:07-0600],/cgi-bin/hytelnet?file=DIR000 ,200,7851.0
viking.ucsalf.ac.uk,[28/Jul/1995:07:46:55-0600],/~lowey/webville/places/kevin/myhouse.gif,200,21686.0
imi-cabi.demon.co.uk,[28/Jul/1995:07:54:32-0600],/~macpherc/images/oranbal.gif,200,314.0
viking.ucsalf.ac.uk,[28/Jul/1995:07:58:32-0600],/~lowey/unprofessional.html,200,2146.0
131.104.76.12,[28/Jul/1995:08:06:21-0600],/cgi-bin/hytelnet?file=OP020 ,200,684.0
scooter.pa-x.dec.com,[28/Jul/1995:08:20:57-0600],/~card/whatsup.html,200,955.0
204.164.198.118,[28/Jul/1995:08:25:50-0600],/cgi-bin/cusi?query=Collective+Soul&service=http%3A%2F%2Fsearch.yahoo.com%2Fbin%2Fsearch%3Fp%3D_cusi-search-term-here_%26t%3Don%26u%3Don%26c%3Don%26s%3Da%26w%3Ds%26l%3D100 ,302,0.0
igate.uswest.com,[28/Jul/1995:08:31:25-0600],/~turner/logo.GIF,200,6761.0
164.58.229.17,[28/Jul/1995:08:38:04-0600],/cgi-bin/hytelnet?file=US000 ,200,689.0
dial187143.wbm.ca,[28/Jul/1995:08:44:35-0600],/dcs/index.html ,200,2508.0
freenet.buffalo.edu,[28/Jul/1995:08:50:25-0600],/~scottp/freetel.html,200,5861.0
scooter.pa-x.dec.com,[28/Jul/1995:08:54:21-0600],/~alexson/garden.htm,200,1335.0
lib46.health.ufl.edu,[28/Jul/1995:09:00:15-0600],/cgi-bin/hytelnet?file=SITES1 ,200,354.0
198.169.140.8,[28/Jul/1995:09:05:13-0600],/ ,200,3400.0
pc3.scotent.co.uk,[28/Jul/1995:09:11:03-0600],/~ladd/images/new1.gif,200,116.0
crc2-fddi.cris.com,[28/Jul/1995:09:17:13-0600],/images/question_32.gif ,200,214.0
crc2-fddi.cris.com,[28/Jul/1995:09:21:20-0600],/dcs/courses/cai/html/skeleton_lesson/view.html ,200,2275.0
193.63.178.101,[28/Jul/1995:09:24:15-0600],/~macpherc/hibs/hibs.html,200,6239.0
tazzie.usask.ca,[28/Jul/1995:09:28:18-0600],/~philmic/ipreg.html,200,3486.0
yates.link.ca,[28/Jul/1995:09:34:18-0600],/~lowey/Saskatchewan/index.html,200,1726.0
archert.usask.ca,[28/Jul/1995:09:37:57-0600],/~lowey/saskatoon/icons/letter.gif,200,149.0
avd123.siast.sk.ca,[28/Jul/1995:09:41:02-0600],/~lowey/Saskatchewan/index.html,200,1726.0
ftp.rogers.com,[28/Jul/1995:09:44:48-0600],/~lowey/Saskatoon/icons/citynet.gif,200,776.0
ped373.usask.ca,[28/Jul/1995:09:46:02-0600],/images/logo.gif ,200,2273.0
platon.usask.ca,[28/Jul/1995:09:51:53-0600],/search/index.shtml ,200,1107.0
bart.inescn.pt,[28/Jul/1995:09:55:43-0600],/~ladd/,200,1301.0
eng11.usask.ca,[28/Jul/1995:10:03:07-0600],/ ,200,3400.0
lisa.usask.ca,[28/Jul/1995:10:09:58-0600],/ ,200,3400.0
pakled.usask.ca,[28/Jul/1995:10:15:32-0600],/~turner/duesouth.html,200,1779.0
slip180.ucs.orst.edu,[28/Jul/1995:10:22:34-0600],/images/logo_32.gif ,200,0.0
bianca.osc.on.ca,[28/Jul/1995:10:28:00-0600],/~scottp/freegop.html,200,4611.0
sask.usask.ca,[28/Jul/1995:10:35:02-0600],/~lowey/Saskatoon/about_saskatoon/index.html,200,868.0
orion.alaska.edu,[28/Jul/1995:10:38:25-0600],/cgi-bin/hytelnet ,200,1518.0
kend941.usask.ca,[28/Jul/1995:10:45:06-0600],/images/logo.gif ,200,2273.0
freenet.buffalo.edu,[28/Jul/1995:10:48:20-0600],/~scottp/free.html/,200,6035.0
adm-app-174.sfsu.edu,[28/Jul/1995:10:51:27-0600],/images/logo.gif ,200,2273.0
chem4823.usask.ca,[28/Jul/1995:10:55:00-0600],/dcs/courses/cai/html/glossary/comment.html ,200,983.0
rosewood.frco.com,[28/Jul/1995:11:02:12-0600],/cgi-bin/hytelnet?file=SITES1 ,200,354.0
eng28.usask.ca,[28/Jul/1995:11:05:41-0600],/images/logo.gif ,200,2273.0
chem4823.usask.ca,[28/Jul/1995:11:08:42-0600],/dcs/courses/cai/html/glossary/ul.html ,200,1270.0
sophocles.algonet.se,[28/Jul/1995:11:13:21-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
freenet.buffalo.edu,[28/Jul/1995:11:17:42-0600],/~scottp/free.html/,200,6035.0
osip17.ionet.net,[28/Jul/1995:11:22:43-0600],/~ladd/ratite_home.html,200,3470.0
chem4823.usask.ca,[28/Jul/1995:11:25:30-0600],/images/wrlddot.gif ,200,1088.0
broadway.sfn.saskatoon.sk.ca,[28/Jul/1995:11:30:13-0600],/~dougallg/,200,1347.0
chem4823.usask.ca,[28/Jul/1995:11:38:38-0600],/dcs/courses/cai/html/activities/edit_activity.html ,200,1055.0
miranda.osc.on.ca,[28/Jul/1995:11:43:11-0600],/~scottp/freegop.html,200,4611.0
zeus.cs.kun.nl,[28/Jul/1995:11:52:30-0600],/cgi-bin/hytelnet?file=FUL000 ,200,7480.0
143.109.20.128,[28/Jul/1995:11:57:37-0600],/cgi-bin/hytelnet?file=US000OTH ,200,49335.0
www-e1f.gnn.com,[28/Jul/1995:12:01:56-0600],/~scottp/freewww.html,200,4635.0
vaxc.isc.rit.edu,[28/Jul/1995:12:06:36-0600],/~lowey/encyclopedia/g/games.html,200,1619.0
imhotep.usask.ca,[28/Jul/1995:12:15:17-0600],/images/logo.gif ,200,2273.0
152.2.124.249,[28/Jul/1995:12:24:30-0600],/images/postit.gif ,200,1139.0
klothos.crl.research.digital.com,[28/Jul/1995:12:27:24-0600],/~lowey/webville/map/citymap.gif,200,151708.0
136.159.191.80,[28/Jul/1995:12:31:22-0600],/~reevesm/images/turtle.gif,200,231.0
in31.inetnebr.com,[28/Jul/1995:12:37:49-0600],/~friesend/tolkien/rootpage.html,200,461.0
hist6629.usask.ca,[28/Jul/1995:12:44:47-0600],/images/globe.gif ,304,0.0
janus.psc-cfp.gc.ca,[28/Jul/1995:12:50:13-0600],/library/gic/ejgov.gif ,304,0.0
zeus.cs.kun.nl,[28/Jul/1995:12:59:10-0600],/cgi-bin/hytelnet?file=FEE000 ,200,8593.0
ts3-07.upenn.edu,[28/Jul/1995:13:04:42-0600],/~ladd/images/new1.gif,200,116.0
george.lerc.nasa.gov,[28/Jul/1995:13:08:21-0600],/~macphed/finite/fe_resources/node29.html,200,1918.0
thv909.usask.ca,[28/Jul/1995:13:14:14-0600],/images/logo.gif ,304,0.0
sklib.usask.ca,[28/Jul/1995:13:22:06-0600],/ ,200,3400.0
147.160.30.89,[28/Jul/1995:13:31:33-0600],/~macphed/finite/fe_resources/node77.html,200,2355.0
128.227.36.212,[28/Jul/1995:13:35:53-0600],/~scottp/peter.gif,200,66736.0
quinn.usask.ca,[28/Jul/1995:13:40:30-0600],/images/logo.gif ,304,0.0
bcfreenet.seflin.lib.fl.us,[28/Jul/1995:13:46:34-0600],/~scottp/freetel.html,200,5861.0
geni22.arl.mil,[28/Jul/1995:13:52:57-0600],/~turner/starinfo.html,200,743.0
pc9.c131.gmcc.ab.ca,[28/Jul/1995:13:56:02-0600],/cgi-bin/hytelnet?file=FRE000 ,200,6034.0
mac40212.usask.ca,[28/Jul/1995:13:59:15-0600],/davs/index.html ,200,3023.0
gorilla.us.udel.edu,[28/Jul/1995:14:03:00-0600],/~scottp/freewww.html,200,4635.0
van07190.direct.ca,[28/Jul/1995:14:07:22-0600],/~turner/logo.GIF,200,6761.0
syru82-135.syr.edu,[28/Jul/1995:14:10:30-0600],/~turner/logo.GIF,200,6761.0
pc2.c131.gmcc.ab.ca,[28/Jul/1995:14:13:04-0600],/cgi-bin/hytelnet?file=DIR000 ,200,7851.0
pc9.c131.gmcc.ab.ca,[28/Jul/1995:14:17:10-0600],/cgi-bin/hytelnet?file=FRE000 ,200,6034.0
199.213.195.75,[28/Jul/1995:14:21:23-0600],/library/gic/v1n2/buchinski/buchinski.html ,200,22902.0
artsnew145.usask.ca,[28/Jul/1995:14:24:27-0600],/ ,200,3400.0
asc752.usask.ca,[28/Jul/1995:14:27:09-0600],/images/logo.gif ,200,2273.0
chem4823.usask.ca,[28/Jul/1995:14:30:29-0600],/images/logo.gif ,304,0.0
lyra.enm.unb.br,[28/Jul/1995:14:33:18-0600],/~macphed/finite/fe_resources/node9.html,200,4065.0
tholian.demon.co.uk,[28/Jul/1995:14:39:50-0600],/cgi-bin/hytelnet?file=NAS010 ,200,800.0
cistron.usask.ca,[28/Jul/1995:14:45:05-0600],/search/index.shtml ,200,1107.0
slpp-26.fmmo.ca,[28/Jul/1995:14:49:57-0600],/~turner/dsguide2,200,21579.0
pakled.usask.ca,[28/Jul/1995:14:54:50-0600],/ ,304,0.0
ip11.abq-dialin.hollyberry.com,[28/Jul/1995:14:59:45-0600],/~scottp/hawaii,200,29106.0
lib74207.usask.ca,[28/Jul/1995:15:04:05-0600],/ ,200,3400.0
boris.usask.ca,[28/Jul/1995:15:12:04-0600],/~lowey/kev_dino.gif,200,38469.0
lanaka.remote.ualberta.ca,[28/Jul/1995:15:17:31-0600],/cgi-bin/cusi?query=pornography&service=CUI%20W3%20Catalog ,400,468.0
freenet.buffalo.edu,[28/Jul/1995:15:24:26-0600],/~scottp/freetel.html,200,5861.0
mac23075.usask.ca,[28/Jul/1995:15:32:31-0600],/ ,200,3400.0
198.247.22.1,[28/Jul/1995:15:41:05-0600],/cgi-bin/hytelnet ,200,1518.0
199.166.211.59,[28/Jul/1995:15:44:08-0600],/~turner/logo.GIF,200,6761.0
freenet.buffalo.edu,[28/Jul/1995:15:50:39-0600],/~scottp/free.html/,200,6035.0
broadway.sfn.saskatoon.sk.ca,[28/Jul/1995:15:56:07-0600],/~dougallg/,200,1347.0
image.ni.net,[28/Jul/1995:16:05:12-0600],/cusi/cusi.html ,304,0.0
ad01-016.compuserve.com,[28/Jul/1995:16:10:15-0600],/cgi-bin/hytelnet?file=SITES1B ,200,1744.0
wps006.bcsc.gov.bc.ca,[28/Jul/1995:16:14:05-0600],/~lowey/,200,971.0
flocker.glaxo.med.ualberta.ca,[28/Jul/1995:16:17:30-0600],/~keele/images/whitebal.gif,200,203.0
gator.naples.net,[28/Jul/1995:16:20:25-0600],/~scottp/freegop.html,200,4611.0
gator.naples.net,[28/Jul/1995:16:27:25-0600],/~scottp/freewww.html,200,4635.0
jumble.usask.ca,[28/Jul/1995:16:34:23-0600],/~lowey/kevin.gif,200,49649.0
slpp-38.fmmo.ca,[28/Jul/1995:16:42:17-0600],/cgi-bin/hytelnet?file=SITES1B ,200,1744.0
broadway.sfn.saskatoon.sk.ca,[28/Jul/1995:16:47:58-0600],/~dougallg/src.html,200,2289.0
geol105.usask.ca,[28/Jul/1995:16:53:03-0600],/ ,304,0.0
dd01-008.compuserve.com,[28/Jul/1995:17:04:55-0600],/~lowey/Saskatoon/Saskatoon.gif,200,27583.0
interchg.ubc.ca,[28/Jul/1995:17:13:32-0600],/~lowey/encyclopedia/s/index.html,200,1222.0
www-d3.proxy.aol.com,[28/Jul/1995:17:24:53-0600],/~holtsg/photo/faq.html,200,42220.0
slip152-71.on.ca.ibm.net,[28/Jul/1995:17:34:41-0600],/~macpherc/images/title.gif,200,3496.0
freenet.edmonton.ab.ca,[28/Jul/1995:17:44:14-0600],/~scottp/free.html,200,6035.0
bos1f.delphi.com,[28/Jul/1995:17:48:49-0600],/cgi-bin/hytelnet?file=US000K12 ,200,796.0
freenet.buffalo.edu,[28/Jul/1995:17:59:47-0600],/~scottp/free.html/,200,6035.0
cad123.cadvision.com,[28/Jul/1995:18:16:56-0600],/images/logo.gif ,200,2273.0
205.138.107.42,[28/Jul/1995:18:32:02-0600],/~keele/images/karate/icon/yoi_blue.gif,200,247.0
140.103.6.243,[28/Jul/1995:18:45:47-0600],/~turner/duesouth.html,200,1779.0
vespid.lerc.nasa.gov,[28/Jul/1995:18:58:57-0600],/~macphed/finite/fe_resources/node29.html,200,1918.0
hcc1340c1.ucslabs.sfu.ca,[28/Jul/1995:19:09:14-0600],/~scottp/publish.html,200,271.0
sgrain.unibase.com,[28/Jul/1995:19:17:58-0600],/~nelsong/GRAIN_About.html,200,2923.0
spark24.ecf.toronto.edu,[28/Jul/1995:19:29:26-0600],/~turner/prod.html,200,679.0
www-c5.proxy.aol.com,[28/Jul/1995:19:34:34-0600],/~lowey/encyclopedia/volume_index.html,200,7445.0
ix-ric-va1-04.ix.netcom.com,[28/Jul/1995:19:43:02-0600],/~scottp/publish.html,200,271.0
explorer.sasknet.sk.ca,[28/Jul/1995:19:54:29-0600],/~lowey/Saskatoon/about_saskatoon/../icons/question.gif,200,214.0
www-d4.proxy.aol.com,[28/Jul/1995:20:07:05-0600],/~lowey/webville/index.html,200,1088.0
cust43.max8.new-york.ny.ms.uu.net,[28/Jul/1995:20:12:15-0600],/~keele/images/karate/zen_zuki.gif,200,28782.0
slpp-43.fmmo.ca,[28/Jul/1995:20:19:45-0600],/cgi-bin/hytelnet?file=GOP000 ,200,2472.0
gator.naples.net,[28/Jul/1995:20:30:18-0600],/~scottp/freewww.html,200,4635.0
infonet.st-johns.nf.ca,[28/Jul/1995:20:41:17-0600],/~scottp/freetel.html,200,5861.0
ccn.cs.dal.ca,[28/Jul/1995:20:55:27-0600],/~scottp/freewww.html,200,4635.0
sask.usask.ca,[28/Jul/1995:21:00:09-0600],/ ,200,3400.0
dcs0337.usask.ca,[28/Jul/1995:21:11:24-0600],/images/logo.gif ,304,0.0
alpha13.dec.ncku.edu.tw,[28/Jul/1995:21:18:53-0600],/~macphed/finite/fe_resources/node56.html,200,1825.0
port44.annex2.nwlink.com,[28/Jul/1995:21:25:34-0600],/~lowey/webville/icons/south_32.gif,200,210.0
alpha13.dec.ncku.edu.tw,[28/Jul/1995:21:31:43-0600],/~macphed/finite/fe_resources/node90.html,200,1417.0
orion.alaska.edu,[28/Jul/1995:21:45:37-0600],/cgi-bin/hytelnet?file=US000CON ,200,4333.0
orion.alaska.edu,[28/Jul/1995:21:54:50-0600],/cgi-bin/hytelnet ,200,1518.0
dial187121.wbm.ca,[28/Jul/1995:22:00:12-0600],/~yeo/bike_accidents.html,200,1751.0
freenet.buffalo.edu,[28/Jul/1995:22:09:06-0600],/~scottp/free.html/,200,6035.0
cad196.cadvision.com,[28/Jul/1995:22:22:59-0600],/images/logo.gif ,200,2273.0
bos1f.delphi.com,[28/Jul/1995:22:41:28-0600],/cgi-bin/hytelnet?file=BBS061 ,200,1579.0
thimble-d228.sierra.net,[28/Jul/1995:22:55:47-0600],/cgi-bin/hytelnet ,200,1518.0
scooter.pa-x.dec.com,[28/Jul/1995:23:05:23-0600],/~haroldb/ChristLinks.html,200,1187.0
scooter.pa-x.dec.com,[28/Jul/1995:23:32:28-0600],/~medialit/keypalk.htm,200,711.0
brother.cc.monash.edu.au,[28/Jul/1995:23:53:55-0600],/~friesend/tolkien/rootpage.html,200,461.0
explorer.sasknet.sk.ca,[29/Jul/1995:00:13:24-0600],/images/logo.gif,200,2273.0
ad04-030.compuserve.com,[29/Jul/1995:00:29:35-0600],/~scottp/free.html,200,6035.0
128.233.13.41,[29/Jul/1995:01:00:54-0600],/images/logo.gif ,304,0.0
sask.usask.ca,[29/Jul/1995:01:36:07-0600],/lynx_help/lynx_help_main.html ,200,702.0
205.189.215.30,[29/Jul/1995:01:50:57-0600],/~lowey/Saskatoon/about_saskatoon/pictures.html,200,874.0
electra.usask.ca,[29/Jul/1995:02:27:11-0600],/~lowey/Saskatoon/Saskatoon.gif,200,27583.0
mecom.yonsei.ac.kr,[29/Jul/1995:02:44:12-0600],/~macphed/finite/fe_resources/node9.html,200,4065.0
s254n023ppp4.csun.edu,[29/Jul/1995:02:56:48-0600],/images/right_32.gif ,200,197.0
tubo-bx.poli-sci.saitama-u.ac.jp,[29/Jul/1995:03:17:04-0600],/dcs/courses/cai/html/examples/h.html ,200,909.0
indy2.indy.net,[29/Jul/1995:03:33:13-0600],/cgi-bin/cusi?query=flightsim&service=http%3A%2F%2Fwebcrawler.cs.washington.edu%2Fcgi-bin%2FWebQuery%3F_cusi-search-term-here_ ,302,166.0
tubo-bx.poli-sci.saitama-u.ac.jp,[29/Jul/1995:03:45:24-0600],/images/uofs_sign.gif ,200,53968.0
ad14-015.compuserve.com,[29/Jul/1995:03:53:56-0600],/cgi-bin/hytelnet?file=US483 ,200,349.0
charon.fmi.com,[29/Jul/1995:04:23:25-0600],/~maton/canada.gif,200,1437.0
ix-har5-22.ix.netcom.com,[29/Jul/1995:05:05:39-0600],/~scottp/freewww.html,200,4635.0
ad05-007.compuserve.com,[29/Jul/1995:05:43:39-0600],/~scottp/freegop.html,200,4611.0
dal02-30.ppp.iadfw.net,[29/Jul/1995:06:28:29-0600],/~ladd/vet_libraries.html,200,10508.0
cap1.capaccess.org,[29/Jul/1995:06:52:22-0600],/~scottp/free.html,200,6035.0
fleming.mindspring.com,[29/Jul/1995:07:05:15-0600],/dcs/courses/cai/html/examples/img.html ,200,1184.0
dyn2-023.cc.umanitoba.ca,[29/Jul/1995:07:10:44-0600],/ ,200,3400.0
freenet.buffalo.edu,[29/Jul/1995:07:32:13-0600],/~scottp/free.html/,200,6035.0
query2.lycos.cs.cmu.edu,[29/Jul/1995:07:59:23-0600],/~friesend/tolkien/rootpage.html,200,461.0
as2511-6.sl016.cns.vt.edu,[29/Jul/1995:08:29:00-0600],/~lowey/encyclopedia/index.html,200,2460.0
line002.nwm.mindlink.net,[29/Jul/1995:08:38:11-0600],/~lowey/icons/kevhead.gif,200,1783.0
dialup97-036.swipnet.se,[29/Jul/1995:08:50:24-0600],/~keele/images/karate/icon/yoko_tob.gif,200,237.0
scorpion.univ-lyon1.fr,[29/Jul/1995:09:03:27-0600],/~macphed/finite/fe_resources/node44.html,200,2132.0
scorpion.univ-lyon1.fr,[29/Jul/1995:09:10:36-0600],/~macphed/finite/fe_resources/node7.html,200,2578.0
